Industry_Name,Number_of_firms,Quarter_1,Quarter_2,Quarter_3,Quarter_4,Quarter_1,Quarter_2,Quarter_3,Quarter_4,2018_12_31_00_00_00,2019_12_31_00_00_00,2020_12_31_00_00_00,2021_12_31_00_00_00,2022_12_31_00_00_00,2023_12_31_00_00_00,2019,2020_0,2021_0,2022_0,2023_0
Software (Internet),28,6322.489,5654.129999999998,5262.847000000001,4726.524,0.31530924851763453,-0.10571137411231579,-0.06920304273159583,-0.25242669461346623,1053.75,1505.4850000000001,2014.91,7795.81,4806.846000000001,6112.747,0.42869276393831557,0.3383793262636292,2.869061149133212,-0.38340647091193847,0.27167523153435713
Software (System & Application),339,284232.47900000005,305911.73899999994,286385.45399999997,282487.2129999999,0.1678849111168983,0.07627298638168623,-0.06382979961419522,-0.006140276460102179,197279.13599999997,276044.3009999999,326411.2989999997,389403.3480000002,243373.70599999995,348108.3810000002,0.3992574511275231,0.18245983640140362,0.1929836656788051,-0.37500869663811975,0.43034507187066584
Steel,59,78165.52999999998,72458.90000000001,71809.30999999998,69059.07999999999,0.08867065947660002,-0.07300698914214454,-0.008964944264956087,-0.11650212056388543,65641.18,61661.26999999999,73697.327,86507.28999999996,71799.06000000001,76575.02000000002,-0.060631298827961366,0.19519638502418157,0.17381855654004874,-0.1700230119334447,0.06651841960047955
Telecom (Wireless),12,55538.090000000004,48691.49999999999,50989.99800000001,50728.392,0.07095339148510704,-0.12327737594144861,0.04720532331105054,-0.08660178987069966,85149.78,85632.56,75631.3,73685,51858.55,51892.05900000001,0.005669773897243102,-0.11679272463651669,-0.025734054551488694,-0.29621293343285604,0.000646161529776812
Telecom. Equipment,54,55287.26300000003,49651.382999999994,44490.342000000026,42475.09599999998,0.024163792959884578,-0.10193812632757804,-0.10394556381239106,-0.2317381310773159,65538.252,56148.724,70349.38999999998,83149.419,53982.833,47028.55399999999,-0.14326790406311096,0.25291164230196905,0.18194939572326096,-0.35077317858348467,-0.12882389851603393
Telecom. Services,64,370419.139,364580.809,349071.985,346266.8499999999,0.1838418532155668,-0.015761415610871077,-0.042538783219387755,-0.06520259472877854,361248.37600000005,361744.9979999999,356217.6999999999,374043.56000000006,312895.7960000001,379983.3939999999,0.0013747383600690721,-0.015279542303443305,0.05004203889924663,-0.16347765484854215,0.2144087547919622
Tobacco,6,104589.1,98416.71999999999,92557.45,89045.74,-0.09555747916149615,-0.05901551882557565,-0.05953531066672402,-0.14861357445469936,106699.13,124815.966,110590.586,109905.3,115639.3,89787.67000000001,0.16979366186022316,-0.11397083607076364,-0.006196603389008071,0.05217218823841985,-0.223554016670803
Transportation,59,150936.96,159185.63899999997,139689.08800000002,135495.64199999996,0.17007935055954704,0.054649828643693166,-0.12247682091473056,-0.10230309395392634,83637.56999999998,118124.48,146500.55,195425.52000000005,128997.2,151787.68699999998,0.41233754160959046,0.24022175589683004,0.33395758582476365,-0.3399163016171073,0.1766742766509659
Transportation (Railroads),7,6233.8,7000,6939.899999999999,6784.9,1.8574440777411079,0.12291058423433543,-0.008585714285714419,0.08840514613879158,2928.2,7755.799999999999,2774.5,2476,2181.6,7454.900000000001,1.6486578785602077,-0.6422677222207895,-0.1075869526040728,-0.11890145395799678,2.4171708837550425
Trucking,6,2777.96,2881.959,2561.62,2454.82,0.3726048244443787,0.0374371841207215,-0.11115321210329498,-0.11632276922633866,1054.6499999999999,1441.653,2079.9900000000002,3349.6099999999997,2023.86,2575.04,0.36694922486132864,0.4427813072910056,0.610397165370987,-0.395792345974606,0.27234097220163456
Utility (General),16,177700.9,181085.90000000002,168783.40000000002,167263.80000000002,0.18480062513418138,0.01904886244245252,-0.06793737115921228,-0.058734086321453494,136596.2,166300.8,159666.59999999998,191365,149983.79999999996,187938.2,0.21746285767832463,-0.03989277261444335,0.19852868414558844,-0.21624225955634546,0.2530566634529867
Utility (Water),12,21777.02,20060.550000000007,18019.819999999996,20218.940000000002,0.08585458427469406,-0.07882024262272769,-0.10172851691504026,-0.07154697933877074,16626.5,23566.19,22721.1,25719.109999999997,20055.19,22628.930000000008,0.4173873034011968,-0.03586027270424286,0.13194827715207436,-0.2202222394165272,0.12833286545776978
Total Market,6971,17545923.076999977,17762518.142999962,16889915.190999977,16634896.433000011,0.08808117795035564,0.012344466862727055,-0.049126083642812124,-0.05192241183333257,12375423.148000019,15373224.63799999,17083145.02700003,19906503.597000003,16125564.371999936,18630603.47500004,0.24223830200783425,0.11122717772388557,0.16527159170853123,-0.18993487261971365,0.15534582512657957
Total Market (without financials),6149,15062302.508999977,15215311.234999962,14323442.176999979,14108105.931000011,0.09670226776151125,0.010158388859111023,-0.05861655040932756,-0.06334998101583855,10328100.394000016,12953448.24299999,14713194.37500003,17106792.434,13734176.495999936,15800295.949000036,0.25419464846847695,0.13585155851848185,0.16268377879021712,-0.19715069034782584,0.1504363551467287
