Industry_Name,Number_of_Firms,Beta,ROE,Cost_of_Equity,_ROE_COE_,BV_of_Equity,Equity_EVA,ROC,Cost_of_Capital,_ROC_WACC_,BV_of_Capital,EVA,E_D_E_,Std_Dev_in_Stock,Cost_of_Debt,Tax_Rate,After_tax_Cost_of_Debt,D_D_E_
Telecom. Equipment,54,0.9327599212168725,0.057387679789671076,0.09373955935967379,-0.036351879570002715,34389.55899999999,-1250.1251072335026,0.08593310185675858,0.08449313899544436,0.0014399628613142174,51741.226862647345,74.50544508104572,0.8082570078890586,0.33319520112261086,0.060454999999999995,0.0801537296343256,0.0455165695,0.19174299211094134
Telecom. Services,64,0.8493025485157498,0.15798807427540237,0.08882392010757767,0.0691641541678247,219608.962,15189.068104403957,0.09004567325613903,0.06594443736475666,0.02410123589138237,502684.1874698746,12115.310181079325,0.47169516440431514,0.26207860927865606,0.060454999999999995,0.12245939952883556,0.0455165695,0.5283048355956849
Tobacco,6,0.5521081872089911,0.1449128846404985,0.07131917222660958,0.07359371241388893,99469.83,7320.354062878421,0.1236923298204602,0.058426499275549645,0.06526583054491056,145367.7496,9487.54691208859,0.5727855560645556,0.18281710440540047,0.054643,0.17671211228109826,0.0411407147,0.4272144439354444
Transportation,59,0.9435413095451561,0.13057096427642642,0.0943745831322097,0.03619638114421672,65876.83600000001,2384.5030644310577,0.10118681374064228,0.07478688650260741,0.026399927238034873,119047.80888896092,3142.8534925160493,0.5990893781099385,0.30362009528384304,0.060454999999999995,0.15447321046423965,0.0455165695,0.4009106218900616
Transportation (Railroads),7,0.9103890615944515,0.049529389469694575,0.0924219157279132,-0.04289252625821862,6332.2,-271.60405477229193,0.057107814703970146,0.06927862601280821,-0.012170811308838063,9982.849538313907,-121.49937805533973,0.5486983679943902,0.17036545746591236,0.054643,0.16260038342080962,0.0411407147,0.45130163200560985
Trucking,6,1.0898056173084412,0.18266306846236358,0.10298955085946719,0.07967351760289638,1174.66,93.58929418741828,0.12126201377301721,0.08206870883726916,0.03919330493574805,2083.8990000000003,81.67488896230043,0.6359882239038943,0.26775426645043926,0.060454999999999995,0.21633647512822854,0.0455165695,0.36401177609610563
Utility (General),16,0.8869794703920545,0.09069184562176492,0.09104309080609202,-0.0003512451843270953,128551.79999999999,-45.153200686579886,0.12149143934220864,0.06495511355099994,0.05653632579120871,230155.29359999998,13012.134661540891,0.4772197380014678,0.19193813872527388,0.054643,0.1961296789313186,0.0411407147,0.5227802619985322
Utility (Water),12,0.7619072471822499,0.1393761995325871,0.08367633685903453,0.055699862673552564,7383.92,411.28332999249824,0.09128323750237688,0.06366970998889027,0.027613527513486613,26210.439400000003,723.7626895124737,0.475714128917309,0.2555760632140642,0.060454999999999995,0.09589754359406201,0.0455165695,0.524285871082691
Total Market,6971,1.0048847843564543,0.1393761995325871,0.09798771379859517,0.041388485733991925,8681886.376999995,359330.13045860315,0.09128323750237688,0.07431984753286545,0.016963389969511425,16161272.185515018,274149.96248630947,0.5489355800772314,0.33261428375139857,0.060454999999999995,0.11569402250988077,0.0455165695,0.4510644199227686
Total Market (without financials),6149,1.0163277560226116,0.13568033193369816,0.09866170482973183,0.037018627103966334,6208198.844999995,229818.9980303293,0.14468191338790143,0.0845218011229337,0.06016011226496773,9353418.931130137,562702.7329580635,0.7339379489944093,0.3395466680004999,0.060454999999999995,0.11402158700273608,0.0455165695,0.26606205100559066
