Industry_Name,Number_of_firms,Quarter_1,Quarter_2,Quarter_3,Quarter_4,Quarter_1,Quarter_2,Quarter_3,Quarter_4,2018_12_31_00_00_00,2019_12_31_00_00_00,2020_12_31_00_00_00,2021_12_31_00_00_00,2022_12_31_00_00_00,2023_12_31_00_00_00,2019,2020_0,2021_0,2022_0,2023_0
Software (Internet),19,27513.4,24431.8,22225.4,22100.000000000004,0.4250700534011511,-0.11200360551585775,-0.09030853232262859,-0.1967550357280452,12468.699999999999,22193.2,27497.09,27040.699999999997,19306.699999999997,22998.899999999994,0.7799129019063737,0.23898716724041602,-0.01659775634439875,-0.2860133058685611,0.19123931070560984
Software (System & Application),189,366651.2099999999,320284.7799999999,267837.20999999996,269966.47899999993,0.3839822615316588,-0.1264592308313942,-0.16375292638007954,-0.2636967460164662,122705.05499999998,204505.31499999997,319990.60000000003,343405.6599999998,264924.7900000001,264746.36499999993,0.6666413213375766,0.5647055432275687,0.07317421199247653,-0.22853691462161618,-0.0006734930317399135
Steel,111,182733.72000000003,159612.16000000006,160013.00000000003,158132.27000000002,0.04148743697513457,-0.12653143601520267,0.0025113374820562306,-0.13463005076457701,124899.90000000001,138234.09999999998,170714.30000000005,242175.36000000007,175454.56000000006,160132.99000000002,0.10675909268141903,0.23496517863537347,0.41860031643511997,-0.27550614562934894,-0.08732500312331604
Telecom (Wireless),8,205221.40000000002,202378.32,207447.34000000003,205390.38,0.22510745137481303,-0.013853720908248435,0.02504724814397119,0.0008234034072469587,220099.6,201468.49999999994,138683.2,145066.4,167512.98,204487.52,-0.08464849549931064,-0.31163829581299285,0.04602720444870023,0.15473314289180684,0.22072641773789692
Telecom. Equipment,125,162683.99999999997,177022.72999999998,160620.70000000004,163838.44999999998,0.26559068172258304,0.08813853851638775,-0.09265493758908783,0.007096272528337222,97704.4,131098.91999999998,153736.04999999996,163235.70999999996,128543.92999999998,157690.25999999992,0.34179136251796227,0.1726721318528024,0.061792012998903134,-0.2125256783580014,0.22674217288984355
Telecom. Services,16,134210.99999999997,119263.01000000002,119973.12000000002,121424.02,0.3342459543450895,-0.11137678729761313,0.0059541512494107884,-0.0952752009894865,117439.9,114704.9,80637.2,104598.40000000001,100589.40000000002,116759.35000000002,-0.023288507568552053,-0.2970030051026591,0.2971482144717328,-0.038327546119252154,0.16075202754962237
Tobacco,2,8530.9,6817.8,6178.7,5145.3,-0.16973401200984928,-0.20081116880985583,-0.09373991610196841,-0.39686316801275356,634.3,1326.3,46148.399999999994,31322.300000000003,10274.9,5722,1.0909664196752327,33.79484279574756,-0.3212700765356977,-0.6719621483735231,-0.44310893536676754
Transportation,141,217823.72999999992,189361.13000000006,180792.05000000008,176920.14000000013,6.243619514068044e-06,-0.1306680406216525,-0.045252581667631464,-0.18778298397516102,131727.79999999996,151533.19999999998,203442.48,251924.17,217822.37,197751.45999999993,0.1503509509761798,0.3425604422001254,0.2383066211147249,-0.13536533632322778,-0.09214347452008742
Transportation (Railroads),10,91909.69999999998,89999.09999999999,84342.39999999998,82436.3,0.006885317020371984,-0.02078779497702632,-0.06285285075072988,-0.10307290742979225,57177.5,60899.299999999996,97763.29999999999,96490.49999999999,91281.2,83427.40000000001,0.06509203795199148,0.6053271548277237,-0.01301920045661309,-0.053987698270814066,-0.08603962261670517
Trucking,7,2632.3999999999996,3022.1,3491.9,3535,0.016252943674477827,0.14803981157878754,0.1554548161874194,0.3428810211214104,1467.9,1426.3000000000002,1367.1000000000001,3284.8,2590.2999999999997,3719.5,-0.028339805163839382,-0.04150599453130477,1.4027503474508083,-0.2114283974671214,0.435934061691696
Utility (General),4,1641.8999999999999,1465.3999999999999,1705.5,1664.3999999999999,0.06065891472868201,-0.10749741153541625,0.16384604886037946,0.013703636031427102,994.0999999999999,1063.2,1117.8,1805.5,1548,1768.0000000000002,0.06951010964691706,0.05135440180586892,0.6152263374485598,-0.14261977291608974,0.1421188630490957
Utility (Water),38,38753.2,36725.24,34845.310000000005,33925.630000000005,0.03698034850366061,-0.052330130156993504,-0.05118904600759566,-0.12457216436320084,41883.9,46202.700000000004,45481.75,50298.29999999999,37371.2,36310.41,0.10311360689907101,-0.015604066429018348,0.10590071842002535,-0.25700868617826034,-0.028385227126771273
Total Market,7504,16278869.417999977,15103619.781000027,14372189.086999997,14289192.629999971,0.06671003708527001,-0.07219479478718871,-0.048427509736450824,-0.1222245069304363,9879291.549,12602181.881999975,17004151.00600002,18768696.354999956,15260819.577999985,14220441.390999977,0.2756159507485727,0.3493021419003237,0.10377144665307347,-0.18690039577871254,-0.06817315293470994
Total Market (without financials),7161,13806696.820999978,12697299.399000028,12015505.030999998,11903214.991999973,0.07690833174904421,-0.08035212450761986,-0.05369601413460601,-0.13786656241374196,7573042.059000002,9710490.801999973,13992937.19600002,15934715.204999955,12820679.730999986,11929393.757999977,0.2822444040779848,0.4410123526524563,0.13876843594745836,-0.19542460809232753,-0.06951940081967012
