Industry_Name,Number_of_firms,Gross_Margin,Net_Margin,Pre_tax_Pre_stock_compensation_Operating_Margin,Pre_tax_Unadjusted_Operating_Margin,After_tax_Unadjusted_Operating_Margin,Pre_tax_Lease_adjusted_Margin,After_tax_Lease_Adjusted_Margin,Pre_tax_Lease_R_D_adj_Margin,After_tax_Lease_R_D_adj_Margin,EBITDA_Sales,EBITDASG_A_Sales,EBITDAR_D_Sales,COGS_Sales,R_D_Sales,SG_A_Sales,Stock_Based_Compensation_Sales,Lease_Expense_Sales
Software (Entertainment),317,0.613689607139015,0.20421600012857086,0.31762464619094427,0.24397492356226416,0.21646841030806668,0.24169564788870873,0.21444610746437925,0.2539681337781789,0.22671859335384936,0.2611377886144109,0.4786631502907601,0.42484426175475615,0.386310392860985,0.16370647314034528,0.21752536167634925,0.07364972262868012,0.012790047700195888
Software (Internet),151,0.4069324102063577,-0.07391516115189353,0.0802869890285662,-0.0007929462693840991,-0.0007270080343873564,-0.00012954327921633417,-0.00011877097910342746,0.014866689098504715,0.014877461398617623,0.03417072747574572,0.2942435738414412,0.16667097704125922,0.5930675897936424,0.13250024956551348,0.26007284636569544,0.08107993529795028,0.016564895247620514
Software (System & Application),1616,0.6663764521961527,0.14394309705959513,0.27753612431477753,0.20245159521759293,0.18589462779521498,0.2029827456645881,0.18638233950991553,0.2128494752540535,0.19624906909938092,0.23427039321070225,0.5201092349229817,0.4028856905681247,0.3336235478038473,0.1686152973574224,0.28583884171227947,0.07508452909718459,0.01201995279256246
Steel,718,0.16331527570358031,0.04521568167045891,0.07336325254761346,0.07188270996116729,0.06178626018656448,0.07195327915426644,0.06184691742289204,0.07221629768650172,0.06210993595512731,0.1437469021378953,0.19733859133507128,0.15254011663209602,0.8366847242964197,0.008793214494200702,0.05359168919717598,0.0014805425864461662,0.002235130434468068
Telecom (Wireless),98,0.45694462138710945,0.06939095613622634,0.14789796680970016,0.14601324969098128,0.12006737856501239,0.1436373362249778,0.11811365380260837,0.14327448180824276,0.11775079938587334,0.3081830870048519,0.5135328546388602,0.3153880770474648,0.5430553786128905,0.0072049900426128365,0.2053497676340083,0.001884717118718898,0.019414235481676145
Telecom. Equipment,453,0.3973598147494245,0.07541679404724201,0.1276652329825392,0.10996963575683873,0.10131377365723751,0.11104279290678647,0.10230246112392023,0.11666475116522716,0.10792441938236093,0.14497287842552947,0.30193864797006753,0.27019191634087314,0.6026401852505755,0.12521903791534367,0.15696576954453806,0.017695597225700483,0.006593932368305376
Telecom. Services,288,0.4811579429758875,0.06088665903434903,0.15849303507473794,0.15465250724642488,0.13406606194059198,0.15496235461394556,0.13433466422260976,0.15572276593304957,0.13509507554171377,0.30662207534804087,0.4174736014439604,0.314701961650213,0.5188420570241126,0.008079886302172158,0.11085152609591956,0.0038405278283130716,0.016372373027238134
Tobacco,56,0.580931983808852,0.23105388907629476,0.339985572220215,0.33764511168785427,0.27887184368831625,0.3382087878126807,0.27933740173945354,0.338803061493157,0.2799316754199298,0.3535173931794134,0.5349668331626385,0.3652984906680017,0.419068016191148,0.011781097488588289,0.18144943998322505,0.0023404605323607544,0.0027769552413304988
Transportation,443,0.18692894801945356,0.044360758225808435,0.07127651783268457,0.06435501724804757,0.05427975245343086,0.06460595786579981,0.05449140641911319,0.06500330200447187,0.05488875055778525,0.10894658146752098,0.1675470219396199,0.11558583449380083,0.8130710519805464,0.0066392530262798545,0.05860044047209894,0.006921500584637009,0.01915868728005375
Transportation (Railroads),49,0.3433115966870657,0.14775257092635213,0.21686025486580743,0.21498144726244753,0.16511225680379635,0.21558077960900685,0.16557256218166047,0.21543368123934659,0.16542546381200024,0.30865574082790487,0.37185828682530264,0.31059748658313,0.6566884033129343,0.0019417457552251547,0.0632025459973978,0.0018788076033598995,0.0094608764146866
Trucking,106,0.20592714760684924,0.04984959277306169,0.09004602796799024,0.08600260208420525,0.06869941963429939,0.08807371556649024,0.070353838114457,0.08756853622132452,0.06984865876929128,0.16323632717258793,0.2276950134867115,0.16550386771882913,0.7940728523931507,0.002267540546241202,0.06445868631412356,0.004043425883784995,0.011122743372617603
Utility (General),50,0.3620388484916246,0.06361337212684891,0.12402787284752395,0.1226477130898772,0.10261066764962302,0.12231260144390181,0.10233030343520429,0.12236645400729415,0.10238415599859663,0.16466266049923292,0.21529405009260758,0.1653681901604035,0.6379611515083754,0.0007055296611705813,0.05063138959337467,0.0013801597576467693,0.0020025390156963307
Utility (Water),102,0.4238592388575087,0.11909394908926102,0.23427842423559755,0.23268694623750147,0.19997374779930452,0.23252182611504205,0.19983184173083265,0.23254289553331944,0.19985291114911005,0.342440694522438,0.44564153546539853,0.3457441337952389,0.5761407611424914,0.0033034392728008297,0.1032008409429605,0.0015914779980960988,0.0023331700178730115
Total Market,47698,0.32662198821588156,0.07835599703276885,0.10599477839240586,0.09973011387095097,0.08729175750237271,0.09969470764065379,0.08726076714299967,0.10079068098279807,0.08835674048514394,0.1430880898639297,0.2831161440569168,0.16559091006564516,0.6733780117841184,0.022502820201715484,0.1400280541929871,0.006264664521454887,0.008005359100267498
Total Market (without financials),42566,0.28649770099421046,0.06313096444521117,0.11010271022218317,0.1040142263401258,0.09128441370192229,0.10395873624060384,0.0912357147750605,0.10518808980286382,0.09246506833732047,0.15343837430257812,0.2758009270847746,0.17860025960999118,0.7135022990057895,0.025161885307413076,0.12236255278219652,0.00608848388205736,0.008233000823252673
