Industry_Name,Number_of_firms,Quarter_1,Quarter_2,Quarter_3,Quarter_4,Quarter_1,Quarter_2,Quarter_3,Quarter_4,2018_12_31_00_00_00,2019_12_31_00_00_00,2020_12_31_00_00_00,2021_12_31_00_00_00,2022_12_31_00_00_00,2023_12_31_00_00_00,2019,2020_0,2021_0,2022_0,2023_0
Semiconductor Equip,367,1101294.6699999995,1189492.19,1046297.0700000001,1065528.4999999998,0.18117709838714324,0.0800853054160342,-0.12038340495535316,-0.03247647607338344,259605.56299999994,490346.82999999984,876313.0309999997,1341607.6800000004,932370.4900000003,1245563.0999999994,0.8888148017074655,0.787128981745431,0.5309685381136375,-0.30503491900105995,0.3359100415115015
Shipbuilding & Marine,348,470254.4309999999,421274.882,420261.616,416395.91299999994,0.06808129265577523,-0.10415542262056843,-0.0024052371581935184,-0.11453059120669928,229506.95000000007,271743.54400000017,335511.71900000004,569456.2260000005,440279.62499999994,459131.93700000027,0.1840318735445705,0.23466307262114694,0.6972767082392148,-0.2268420206894014,0.04281895170597627
Shoe,85,291752.60000000003,272340.9440000001,243009.03399999999,251016.0500000001,0.052033650728186,-0.06653464613511573,-0.10770290199185062,-0.13962703331521276,172922.289,230206.44100000002,300665.79400000005,400053.2199999999,277322.49799999996,276387.868,0.33127107171245007,0.30607029366306926,0.3305578086478298,-0.3067859871244131,-0.0033701917685738936
Software (Entertainment),317,2637334.158,2950129.641999999,3078218.7549999994,3193659.0949999993,0.23249718843520917,0.11860290174120558,0.04341813023280028,0.21094214978881687,1620312.9880000001,2179493.656,3067546.045999998,3977055.6599999988,2139829.756,3343776.278000002,0.3451065764091745,0.40745812108938684,0.2964942010197298,-0.4619562965834879,0.5626365922915981
Software (Internet),151,298059.08700000006,330849.0360000001,302570.92599999986,296561.026,0.23476928487288906,0.11001157297378428,-0.08547133865610002,-0.005026053777048678,100778.97800000002,177089.68600000005,503069.3510000001,602048.9439999998,241388.48499999996,378159.2680000001,0.7572085916568831,1.8407603083106712,0.19675138786182922,-0.5990550479231469,0.5666002792138165
Software (System & Application),1616,4956005.126000003,5623459.500999996,5322336.986000003,5439797.749999994,0.20527714604799718,0.13467588471578051,-0.053547556436824295,0.0976174583561138,2062404.736999999,3038876.5779999993,4653715.206999998,6314053.250999999,4111921.595999998,6259237.7480000025,0.4734627609614537,0.531393292077293,0.35677689118203104,-0.348766722018259,0.5222171925867638
Steel,718,764920.2209999998,729659.3989999992,756661.2829999994,744778.1679999992,0.06280617455084125,-0.04609738510233552,0.03700614839883709,-0.02633222713561989,485504.31200000003,509878.02900000045,649389.4499999997,802635.0950000002,719717.5169999998,846513.6269999999,0.050202884706820994,0.27361724386049024,0.23598419253654423,-0.10330669380959534,0.1761748283250415
Telecom (Wireless),98,951448.0619999997,933471.9269999996,932294.9160000002,929511.661,0.05730844943170266,-0.01889344854222863,-0.0012608959797880681,-0.02305580501566018,827089.6060000001,890806.9280000004,963204.4060000001,937098.9269999997,899877.4790000002,985631.6249999999,0.07703799145554768,0.08127179495846892,-0.027102740433270434,-0.03971987047211667,0.0952953574249853
Telecom. Equipment,453,638534.1079999997,639351.895,623034.3680000001,623849.9849999999,0.1330240033688881,0.0012807256335323203,-0.025521981130594562,-0.02299661492789007,465808.026,523112.544,577993.6019999994,742506.1529999996,563566.267,639628.3609999997,0.12302174887815265,0.10491252528633566,0.28462694125115995,-0.24099448237164933,0.13496566145609945
Telecom. Services,288,1401764.2789999999,1297310.5090000005,1279388.451,1254814.0930000003,0.07986886702177687,-0.07451593079152741,-0.013814779018336498,-0.10483230897054374,1434786.9389999998,1586051.5360000008,1454463.6850000005,1558462.6999999997,1298087.5010000002,1371916.742999999,0.10542652214650605,-0.08296568428782769,0.0715033424846212,-0.16707181955654093,0.05687539703072675
Tobacco,56,472249.17499999993,477093.866,455734.23799999984,451816.6310000001,-0.019430001980287992,0.010258760113239118,-0.04477028426100149,-0.043266447209780345,470593.8079999999,489166.9839999999,476647.02999999985,484642.6999999999,481606.7960000001,461261.295,0.03946753162549044,-0.025594437910797407,0.016774823919494475,-0.0062642107267886216,-0.042245045478968124
Transportation,443,794390.3470000003,806791.1089999999,762649.4350000006,739254.3049999999,0.0964377011510249,0.015610413755442698,-0.054712643096317626,-0.06940673713901557,448557.2340000001,593771.7339999997,807937.9739999999,999770.5859999997,724519.365,841297.1139999996,0.3237368366686504,0.36068783294423423,0.23743482565902974,-0.2753143819736259,0.16117961043042595
Transportation (Railroads),49,622236.7,645996.1,607726.9999999999,597376.5999999999,-0.03557662978246445,0.038183861543364506,-0.05924045052284388,-0.03995280252675559,527497.5,615731.4,662385.2,711185.6000000001,645190.4000000001,670804.7,0.16726884961540112,0.07576972686466843,0.07367374754146105,-0.09279602961589761,0.03970037371913748
Trucking,106,145960.64800000002,155868.06,163126.756,159679.35900000003,0.11349114251328007,0.06787728155331285,0.046569489605503556,0.09398910725581322,73253.198,88982.47100000005,111815.11099999996,171613.14999999997,131083.798,175304.495,0.21472472778594653,0.256597054941303,0.5347938974008624,-0.2361669370907763,0.33734677873767427
Utility (General),50,656031.4000000001,649442.1000000001,612236.5999999999,603940.1999999998,0.048036933865485354,-0.010044183860711597,-0.05728840184521489,-0.07940351635607734,409836.50000000006,508324.0000000002,513037.3999999999,576371,625962.0999999999,651499.6999999998,0.2403092452722002,0.009272432543023124,0.12344831000624934,0.08604024144171007,0.040797358178713994
Utility (Water),102,137715.93300000002,132912.832,123943.39899999999,123047.96999999999,0.02900473578820817,-0.034876872235255596,-0.06748357449790854,-0.1065088307538099,109952.94,137020.61999999997,136122.93000000002,154804.18,133834.11000000002,136299.50999999998,0.24617513638107313,-0.006551495679992914,0.13723808325312992,-0.13546191065383362,0.018421312772954224
Total Market,47698,101646572.21300018,102359538.10599981,101825270.49800031,101313743.9270007,0.0596859657897546,0.007014165627795332,-0.0052195195277867645,-0.003274368025928509,64857129.10200039,82569329.22499992,99297224.02099997,118266011.2780001,95921410.20499955,110866959.4830006,0.2730956545292602,0.20259211202281713,0.19103038825122143,-0.18893510342947617,0.15581035814694544
Total Market (without financials),42566,87115598.99400018,87699142.31999981,86936257.63100031,86504398.5820007,0.07248696699464086,0.00669849410138168,-0.008698884262925421,-0.00701596980400232,53125639.33000039,68104707.87199992,84717321.97999994,101192384.22300011,81227652.80599955,94445831.6700006,0.28195554408209733,0.24392754373490266,0.1944709990583695,-0.19729480207723737,0.16273003598381397
