Industry_Name,Number_of_firms,Quarter_1,Quarter_2,Quarter_3,Quarter_4,Quarter_1,Quarter_2,Quarter_3,Quarter_4,2018_12_31_00_00_00,2019_12_31_00_00_00,2020_12_31_00_00_00,2021_12_31_00_00_00,2022_12_31_00_00_00,2023_12_31_00_00_00,2019,2020_0,2021_0,2022_0,2023_0
Shipbuilding & Marine,240,265733.8550000001,241551.0429999999,238852.2989999999,235169.583,0.021788601984106926,-0.09100388055560404,-0.011172561983100127,-0.11501835925271953,140847.51999999993,155855.78100000005,195196.09899999996,330000.996,260067.35100000005,267617.968,0.10655679986413769,0.2524148783419198,0.6906126592212278,-0.21191949675206412,0.02903331375878837
Shoe,58,41642.177,40517.863999999994,38436.159,38448.489,-0.04608298488395446,-0.026999380940146533,-0.05137746155621614,-0.07669358881021038,27461.367,34147.82,31563.95600000001,57119.729999999974,43653.878,38723.14200000001,0.2434858031648608,-0.0756670264748962,0.8096505393683846,-0.2357478230376786,-0.11295069821746395
Software (Entertainment),66,561896.55,494325.3970000001,463716.83,462499.68299999996,0.12161794631670819,-0.1202555043272644,-0.06191987542165489,-0.17689531462686514,411974.672,520555.79,780156.6340000001,697155.4499999997,500969.64999999997,451138.89500000014,0.2635626056157161,0.49869936899558853,-0.10639040980070724,-0.2814089741391247,-0.09946861052361122
Software (Internet),42,41192.58299999999,37381.517,35075.059000000016,34359.121999999996,0.3104176057165364,-0.09251825747368148,-0.061700492251290484,-0.16589056821224335,20380.919999999995,30277.923,45420.44200000001,46797.105999999985,31434.69899999999,39299.791,0.4856013860022024,0.5001174948493003,0.030309348376662104,-0.32827685968444287,0.2502041454254107
Software (System & Application),521,459984.2579999999,418543.39799999946,364351.56799999974,363817.7119999997,0.31706456873472355,-0.09009190918877152,-0.12947720656676032,-0.20906486325886442,168573.84399999995,259026.81399999995,400015.84699999995,468537.7110000001,349249.58800000005,379885.2589999999,0.5365777267320311,0.5443028496655948,0.17129787360649296,-0.2545966316038968,0.08771856017193036
Steel,536,456357.68100000004,427565.9760000002,454085.489,454399.12399999955,0.02359681907126454,-0.06309021672848725,0.06202437632689417,-0.004291714770109256,312908.1349999997,324747.78400000016,414511.10400000034,523875.175,445837.3379999999,496815.17400000023,0.03783745986661691,0.27640933802338163,0.26383870044648927,-0.14896265508286421,0.114341782652579
Telecom (Wireless),63,510754.80000000005,501456.22000000003,504938.22000000003,500191.89999999997,0.10767170441650098,-0.018205565566882576,0.006943776667083679,-0.020680960805459114,463033.31,480780.90000000014,421110.79999999993,478319.33000000013,461106.66000000003,520621.22,0.038328970328290524,-0.12411079558277005,0.13585149086653736,-0.035985729449821924,0.12906896638621523
Telecom. Equipment,299,194328.511,210203.15400000004,197806.5720000001,202066.05999999988,0.23526984251533212,0.08168972693873022,-0.05897429112790542,0.03981684910867189,117191.20800000001,154953.227,188503.57699999982,199188.36499999996,157316.64800000004,199517.43999999983,0.32222569972996595,0.21651920808335157,0.05668214985649933,-0.2102116607061859,0.2682538214264505
Telecom. Services,140,469316.37999999983,402767.49600000004,447692.82099999994,440490.117,0.08660290568452411,-0.14179961926749673,0.11154158527231273,-0.06142181314873307,433397.76800000004,445398.24800000014,402204.1550000002,499143.03,431911.5820000002,458561.75900000014,0.027689298113782845,-0.09697858757630295,0.24101907897992692,-0.13469375301103537,0.06170285334001502
Tobacco,31,95799.50000000001,103239.89,100110.78000000001,99611.55999999998,0.09550885908789408,0.07766627174463325,-0.030309117919439688,0.03979206572059324,121364.77000000002,94057.24,122895.81999999999,100708.32999999999,87447.48999999999,103519.83,-0.22500376344799244,0.3066067003454491,-0.1805390126368822,-0.1316757015035399,0.18379418322927288
Transportation,296,255038.45899999992,240616.91999999995,236236.91700000004,230755.382,-0.004284476097992873,-0.056546526576997436,-0.018203221120110413,-0.09521339289459829,170514.03300000008,198221.52399999986,238476.76200000013,317270.77499999997,256135.8670000001,266536.21800000005,0.16249390453394397,0.20308207296398506,0.33040541283431124,-0.1926900074549882,0.040604820878131775
Transportation (Railroads),15,116053.5,116552.69999999998,111161.79999999997,107388.99999999999,0.00749543580568135,0.004301464410810363,-0.046252896758290585,-0.0746595320261777,77420.79999999999,87223.40000000001,117955.6,118012.59999999999,115190.09999999999,111360.80000000002,0.12661455319500736,0.35233893656977355,0.00048323267398897585,-0.023916937682925354,-0.03324330823569022
Trucking,55,10285.870000000003,10605.983000000004,10516.518,9864.121,0.1386210622098336,0.031121626075383046,-0.008435333151109448,-0.04100275426385935,3674.0079999999994,4883.0380000000005,5323.030999999999,10136.439999999999,9033.620000000004,11731.619,0.3290765833933953,0.09010640506995826,0.9042609370488357,-0.10879756600936763,0.29866199818013106
Utility (General),14,160924.00000000003,163277.59999999995,167880.09999999995,157377.7,0.0417674130150365,0.014625537520816856,0.02818818992929839,-0.022037110685789618,14778,13576,56377.7,53300.1,154472.1,169656.90000000002,-0.0813371227500338,3.152747495580436,-0.054588959819219296,1.8981577895726276,0.0983012466328872
Utility (Water),71,63454.200000000004,62651.740000000005,62118.590000000026,60448.12999999998,0.043294256917840945,-0.012646286613021696,-0.008509739713533526,-0.04737385389777227,62310.159999999996,70190.1,63740.2,67401.4,60821,66590.61000000003,0.12646316427369175,-0.09189187648970454,0.05743941813800402,-0.09763001955448991,0.09486213643314034
Total Market,25637,31991647.604999945,28785461.513000164,31170054.056000102,30891966.687999766,0.04283037002103973,-0.10021947389476393,0.08284017061609394,-0.03437400069474106,19578793.540999826,25323310.281000048,31300763.50899992,35653121.23600014,30677709.937000103,32488510.99299986,0.29340504193839445,0.23604549174934397,0.139049570651808,-0.13955051133016094,0.05902660464938303
Total Market (without financials),23133,26661503.463999946,23603106.697000165,25674671.194000103,25392689.869999766,0.05352159563766157,-0.11471208932869903,0.08776660308294182,-0.04758972410214646,15044396.247999828,19873370.014000047,25847474.49599992,29752434.299000144,25307030.795000102,26762608.18499986,0.3209815592727583,0.3006085267768548,0.15107703476424916,-0.14941310211209957,0.05751671943621828
